FT	core_gene	336730..337398
FT	core_gene	337529..338890
FT	core_gene	339260..341335
FT	core_gene	341577..342404
FT	core_gene	342477..343676
FT	core_gene	343984..344985
FT	core_gene	345019..345351
FT	core_gene	345352..346152
FT	core_gene	346142..347086
FT	core_gene	347064..348086
FT	core_gene	349521..350867
FT	core_gene	350882..351166
FT	core_gene	351616..353571
FT	core_gene	353783..354202
FT	core_gene	354309..355664
FT	core_gene	355767..356243
FT	core_gene	356203..357561
FT	core_gene	357873..358799
FT	core_gene	358813..359874
FT	core_gene	359888..360454
FT	core_gene	360513..361508
FT	core_gene	362679..363533
FT	core_gene	363715..364758
FT	core_gene	364739..366451
FT	core_gene	366544..367245
FT	core_gene	368216..368419
FT	core_gene	369154..369996
FT	core_gene	369996..370625
FT	core_gene	371015..372148
FT	core_gene	372687..373868
FT	core_gene	373951..374703
FT	core_gene	374746..376974
FT	core_gene	378781..379941
FT	core_gene	379938..381041
FT	core_gene	381703..382548
FT	core_gene	382702..383583
FT	core_gene	383613..383816
FT	core_gene	383828..384925
FT	core_gene	385011..385202
FT	core_gene	385447..385743
FT	core_gene	385764..386267
FT	core_gene	386319..386561
FT	core_gene	389714..390082
FT	core_gene	390263..390835
FT	core_gene	392210..392791
FT	core_gene	392857..393243
FT	core_gene	393495..394121
FT	core_gene	394194..395816
FT	core_gene	395931..397454
FT	core_gene	397470..398039
FT	core_gene	398531..399286
FT	core_gene	399366..400754
FT	core_gene	402030..402986
FT	core_gene	403104..403766
FT	core_gene	403909..404316
FT	core_gene	404829..405407
FT	core_gene	405407..406675
FT	core_gene	406713..408179
FT	core_gene	408204..409745
FT	core_gene	435021..435344
FT	core_gene	436005..436199
FT	core_gene	436384..437586
FT	core_gene	439173..440657
FT	core_gene	440670..443375
FT	core_gene	443537..443899
FT	core_gene	444582..445256
FT	core_gene	445293..446027
FT	core_gene	446434..447771
FT	core_gene	447988..448893
FT	core_gene	448886..450028
FT	core_gene	450322..451347
FT	core_gene	451351..452010
FT	core_gene	452047..452889
FT	core_gene	453222..454229
FT	core_gene	454414..454683
FT	core_gene	454832..455227
FT	core_gene	455217..455702
FT	core_gene	455871..456653
FT	core_gene	456650..457762
FT	core_gene	457883..458767
FT	core_gene	458948..463447
FT	core_gene	463465..464928
FT	core_gene	465760..467187
FT	core_gene	467251..468891
FT	core_gene	468916..469644
FT	core_gene	470287..470811
FT	core_gene	470880..472577
FT	core_gene	472667..472984
FT	core_gene	480458..481795
FT	core_gene	481797..482414
FT	core_gene	482442..482771
FT	core_gene	482985..483911
FT	core_gene	483912..484715
FT	core_gene	484732..485079
FT	core_gene	485353..486078
FT	core_gene	486321..487160
FT	core_gene	487445..489418
FT	core_gene	489449..490222
FT	core_gene	490389..490925
FT	core_gene	490918..491829
FT	core_gene	491929..492192
FT	core_gene	492501..493349
FT	core_gene	493363..494187
FT	core_gene	494204..494584
FT	core_gene	494656..494958
FT	core_gene	495302..496654
FT	core_gene	496801..497766
FT	core_gene	497916..498569
FT	core_gene	498880..499452
FT	core_gene	499452..502958
FT	core_gene	502948..504474
FT	core_gene	504474..505667
FT	core_gene	505664..505927
FT	core_gene	505945..506337
FT	core_gene	506442..506843
FT	core_gene	507023..508318
FT	core_gene	508323..508862
FT	core_gene	509119..511212
FT	core_gene	511441..512322
FT	core_gene	512501..513433
FT	core_gene	514430..514795
FT	core_gene	514792..515268
FT	core_gene	529978..531360
FT	core_gene	531464..532351
FT	core_gene	532355..532915
FT	core_gene	533123..534337
FT	core_gene	534486..534956
FT	core_gene	534975..535541
FT	core_gene	535528..536538
FT	core_gene	536552..539008
FT	core_gene	539493..540857
FT	core_gene	540882..541955
FT	core_gene	542512..543966
FT	core_gene	544356..545036
FT	core_gene	545020..546420
FT	core_gene	546413..546817
FT	core_gene	546825..547571
FT	core_gene	547571..548095
FT	core_gene	548176..548745
FT	core_gene	549059..549241
FT	core_gene	549254..549802
FT	core_gene	549983..550405
FT	core_gene	550613..551305
FT	core_gene	551577..552077
FT	core_gene	552120..552488
FT	core_gene	552663..553271
FT	core_gene	553486..557037
FT	core_gene	557174..560797
FT	core_gene	560934..561188
FT	core_gene	561286..561699
FT	core_gene	561765..562235
FT	core_gene	562358..564439
FT	core_gene	564656..565840
FT	core_gene	566122..567297
FT	core_gene	567468..568655
FT	core_gene	568922..569800
FT	core_gene	569958..571595
FT	core_gene	571809..572774
FT	core_gene	573109..574185
FT	core_gene	575234..575896
FT	core_gene	575889..576506
FT	core_gene	576573..577043
FT	core_gene	577190..578059
FT	core_gene	578080..578646
FT	core_gene	590455..591927
FT	core_gene	592053..593543
FT	core_gene	593825..594703
FT	core_gene	594716..595381
FT	core_gene	595395..595757
FT	core_gene	596868..597500
FT	core_gene	598163..598810
FT	core_gene	599312..600712
FT	core_gene	601256..602632
FT	core_gene	602634..603773
FT	core_gene	603748..604113
FT	core_gene	604116..604385
FT	core_gene	604586..604753
FT	core_gene	605260..606090
FT	core_gene	606274..606930
FT	core_gene	606931..607311
FT	core_gene	607444..607812
FT	core_gene	607933..609417
FT	core_gene	609558..610010
FT	core_gene	610023..610787
FT	core_gene	611335..612087
FT	core_gene	612255..613241
FT	core_gene	613244..614080
FT	core_gene	614667..615587
FT	core_gene	615592..616575
FT	core_gene	616588..617664
FT	core_gene	617841..618182
FT	core_gene	618234..619556
FT	core_gene	619543..619983
FT	core_gene	620607..622001
FT	core_gene	624524..625462
FT	core_gene	625960..626496
FT	core_gene	626665..627141
FT	core_gene	627181..628476
FT	core_gene	628519..629025
FT	core_gene	629524..630534
FT	core_gene	630811..631227
FT	core_gene	633219..633854
FT	core_gene	634227..635114
FT	core_gene	635227..636213
FT	core_gene	636268..636987
FT	core_gene	636971..637771
FT	core_gene	637907..638413
FT	core_gene	639460..640248
FT	core_gene	641821..642750
FT	core_gene	642946..643170
FT	core_gene	643545..644105
FT	core_gene	644124..646526
FT	core_gene	646513..646938
FT	core_gene	646935..647279
FT	core_gene	647269..648765
FT	core_gene	648766..649248
FT	core_gene	649245..649547
FT	core_gene	650299..652341
FT	core_gene	653236..654165
FT	core_gene	654162..654998
FT	core_gene	654992..655735
FT	core_gene	655857..656501
FT	core_gene	656581..657333
FT	core_gene	657569..658333
FT	core_gene	658394..659188
FT	core_gene	659535..660347
FT	core_gene	660446..661549
FT	core_gene	661546..662607
FT	core_gene	662670..663068
FT	core_gene	663185..664480
FT	core_gene	664901..666628
FT	core_gene	666987..668216
FT	core_gene	668741..669574
FT	core_gene	669855..670652
FT	core_gene	670688..671692
FT	core_gene	671689..672705
FT	core_gene	672939..673907
FT	core_gene	673949..674533
FT	core_gene	674526..674888
FT	core_gene	675004..675501
FT	core_gene	675958..677025
FT	core_gene	677176..678219
FT	core_gene	679185..679691
FT	core_gene	679804..680727
FT	core_gene	680743..681417
FT	core_gene	681410..682450
FT	core_gene	685851..686468
FT	core_gene	686484..687491
FT	core_gene	688078..688875
FT	core_gene	693449..694165
FT	core_gene	694165..694638
FT	core_gene	694992..695639
FT	core_gene	695753..696619
FT	core_gene	697165..698385
FT	core_gene	698969..699658
FT	core_gene	699785..700228
FT	core_gene	700822..701121
FT	core_gene	701201..701743
FT	core_gene	701839..702405
FT	core_gene	702407..702865
FT	core_gene	702868..703551
FT	core_gene	703723..704598
FT	core_gene	704817..706448
FT	core_gene	706445..708118
FT	core_gene	708245..708688
FT	core_gene	708915..709841
FT	core_gene	709944..710852
FT	core_gene	710887..711174
FT	core_gene	711457..713010
FT	core_gene	715708..716130
FT	core_gene	716352..717518
FT	core_gene	717803..718267
FT	core_gene	718441..718923
FT	core_gene	719173..719937
FT	core_gene	719934..720854
FT	core_gene	720860..722818
FT	core_gene	723126..724307
FT	core_gene	724528..725877
FT	core_gene	726099..726938
FT	core_gene	727070..728053
FT	core_gene	728125..729180
FT	core_gene	729180..729866
FT	core_gene	730657..731097
FT	core_gene	732060..732773
FT	core_gene	732777..733196
FT	core_gene	733198..733866
FT	core_gene	734217..734810
FT	core_gene	734794..735945
FT	core_gene	735945..736553
FT	core_gene	736915..737625
FT	core_gene	737609..738613
FT	core_gene	739087..741027
FT	core_gene	741304..743181
FT	core_gene	743193..744974
FT	core_gene	745195..746172
FT	core_gene	746165..747679
FT	core_gene	747919..748974
FT	core_gene	749135..749677
FT	core_gene	750070..750987
FT	core_gene	751257..752762
FT	core_gene	753100..753600
FT	core_gene	755287..755685
FT	core_gene	755648..757753
FT	core_gene	757873..758844
FT	core_gene	759214..760185
FT	core_gene	760172..761128
FT	core_gene	761125..761886
FT	core_gene	762005..763033
FT	core_gene	763350..763664
FT	core_gene	763682..764605
FT	core_gene	764732..765250
FT	core_gene	765370..766248
FT	core_gene	766402..766722
FT	core_gene	767147..768271
FT	core_gene	768459..769685
FT	core_gene	769699..770193
FT	core_gene	770211..770972
FT	core_gene	771168..772238
FT	core_gene	772556..773611
FT	core_gene	773775..774416
FT	core_gene	774560..775426
FT	core_gene	775790..776872
FT	core_gene	776865..777539
FT	core_gene	777600..778172
FT	core_gene	778587..781118
FT	core_gene	781551..782543
FT	core_gene	782951..783790
FT	core_gene	783964..784614
FT	core_gene	784611..784847
FT	core_gene	785116..787101
FT	core_gene	787109..789955
FT	core_gene	790447..791379
FT	core_gene	791385..792224
FT	core_gene	792232..792717
FT	core_gene	792725..794164
FT	core_gene	794231..795166
FT	core_gene	795875..796786
FT	core_gene	796783..797778
FT	core_gene	797889..798833
FT	core_gene	799396..799983
FT	core_gene	802008..802877
FT	core_gene	803613..804242
FT	core_gene	804941..805954
FT	core_gene	806007..807017
FT	core_gene	807156..808346
FT	core_gene	808468..809229
FT	core_gene	809232..810749
FT	core_gene	810879..812183
FT	core_gene	812534..812992
FT	core_gene	813059..813292
FT	core_gene	813408..814148
FT	core_gene	814182..816554
FT	core_gene	816576..817040
FT	core_gene	820550..820738
FT	core_gene	821497..822018
FT	core_gene	825984..827492
FT	core_gene	832450..833019
FT	core_gene	833207..833395
FT	core_gene	834024..834227
FT	core_gene	834224..834460
FT	core_gene	834685..835266
FT	core_gene	835339..835956
FT	core_gene	837573..838289
FT	core_gene	838372..838911
FT	core_gene	839061..839381
FT	core_gene	839525..839881
FT	core_gene	840039..840419
FT	core_gene	840598..841476
FT	core_gene	841948..842337
FT	core_gene	842330..842626
FT	core_gene	844608..845429
FT	core_gene	846208..847059
FT	core_gene	847387..848148
FT	core_gene	848246..849553
FT	core_gene	849668..850909
FT	core_gene	850899..851363
FT	core_gene	851514..852911
FT	core_gene	853922..854962
FT	core_gene	856428..857276
FT	core_gene	857289..858116
FT	core_gene	858143..859462
FT	core_gene	859546..860463
FT	core_gene	860593..860976
FT	core_gene	861055..861321
FT	core_gene	861419..861853
FT	core_gene	861853..862638
FT	core_gene	862665..863624
FT	core_gene	864037..864189
FT	core_gene	864205..865662
FT	core_gene	865659..866873
FT	core_gene	866891..867127
FT	core_gene	867124..868299
FT	core_gene	868557..868799
FT	core_gene	869282..870346
FT	core_gene	870911..871270
FT	core_gene	871724..872932
FT	core_gene	873063..874538
FT	core_gene	874949..876265
FT	core_gene	876284..876658
FT	core_gene	876714..877868
FT	core_gene	878117..878473
FT	core_gene	878451..878744
FT	core_gene	878744..879223
FT	core_gene	879225..880721
FT	core_gene	880714..881055
FT	core_gene	881055..881483
FT	core_gene	881476..883881
FT	core_gene	884012..884395
FT	core_gene	884459..885052
FT	core_gene	886207..887334
FT	core_gene	887642..888832
FT	core_gene	888941..890185
FT	core_gene	890467..891396
FT	core_gene	891638..893017
FT	core_gene	893007..894212
FT	core_gene	894563..895894
FT	core_gene	896219..896794
FT	core_gene	897339..897914
FT	core_gene	898074..901550
FT	core_gene	901551..905204
FT	core_gene	905368..906270
FT	core_gene	906595..906984
FT	core_gene	907155..908471
FT	core_gene	908523..909347
FT	core_gene	909461..909769
FT	core_gene	910424..912238
FT	core_gene	912442..915051
FT	core_gene	915110..915979
FT	core_gene	920468..920653
FT	core_gene	920948..921889
FT	core_gene	921901..923145
FT	core_gene	923814..924740
FT	core_gene	924740..925810
FT	core_gene	925826..926908
FT	core_gene	927176..927838
FT	core_gene	936307..937296
FT	core_gene	937591..937986
FT	core_gene	939099..939818
FT	core_gene	939939..940925
FT	core_gene	940973..942781
FT	core_gene	943241..944047
FT	core_gene	945682..946317
FT	core_gene	946334..947143
FT	core_gene	947140..947994
FT	core_gene	948015..949400
FT	core_gene	949410..951254
FT	core_gene	952499..953584
FT	core_gene	953926..955494
FT	core_gene	955639..956397
FT	core_gene	956591..957100
FT	core_gene	957213..958403
FT	core_gene	958381..959556
FT	core_gene	959989..961473
FT	core_gene	961463..961714
FT	core_gene	961714..963276
FT	core_gene	963578..964381
FT	core_gene	964615..966924
FT	core_gene	966941..968299
FT	core_gene	968435..969949
FT	core_gene	970438..971007
FT	core_gene	971217..971435
FT	core_gene	971516..972502
FT	core_gene	972892..973494
FT	core_gene	974754..976718
FT	core_gene	977038..977394
FT	core_gene	981474..982010
FT	core_gene	982672..982887
FT	core_gene	983655..984593
FT	core_gene	984775..986136
FT	core_gene	986123..987796
FT	core_gene	987783..988586
FT	core_gene	988579..989400
FT	core_gene	990005..991186
FT	core_gene	992860..994014
FT	core_gene	995373..995792
FT	core_gene	996000..999773
FT	core_gene	1000001..1000435
FT	core_gene	1000592..1001062
FT	core_gene	1001110..1002336
FT	core_gene	1004313..1004603
FT	core_gene	1004600..1005205
FT	core_gene	1007183..1008283
FT	core_gene	1009837..1010697
FT	core_gene	1010898..1011380
FT	core_gene	1011367..1012491
FT	core_gene	1013464..1014135
FT	core_gene	1014128..1016317
FT	core_gene	1016296..1017780
FT	core_gene	1019385..1020863
FT	core_gene	1020885..1022132
FT	core_gene	1022398..1023204
FT	core_gene	1023197..1024597
FT	core_gene	1025972..1027267
FT	core_gene	1027692..1028864
FT	core_gene	1028918..1029460
FT	core_gene	1029614..1029880
FT	core_gene	1029883..1031601
FT	core_gene	1032269..1033630
FT	core_gene	1033627..1034646
FT	core_gene	1034779..1035441
FT	core_gene	1035849..1037546
FT	core_gene	1037546..1037764
FT	core_gene	1038246..1038797
FT	core_gene	1042143..1043435
FT	core_gene	1043439..1044845
FT	core_gene	1045432..1045971
FT	core_gene	1045984..1047078
FT	core_gene	1047071..1047868
FT	core_gene	1047874..1048683
FT	core_gene	1048683..1049756
FT	core_gene	1049830..1050849
FT	core_gene	1051634..1052986
FT	core_gene	1053170..1053784
FT	core_gene	1053941..1054768
FT	core_gene	1055215..1057062
FT	core_gene	1057371..1057853
FT	core_gene	1057994..1058269
FT	core_gene	1058583..1059809
FT	core_gene	1060362..1063814
FT	core_gene	1063954..1065024
FT	core_gene	1065304..1066215
FT	core_gene	1066240..1066701
FT	core_gene	1067028..1068065
FT	core_gene	1068578..1069504
FT	core_gene	1070459..1071001
FT	core_gene	1071003..1071485
FT	core_gene	1071547..1072686
FT	core_gene	1072813..1073370
FT	core_gene	1073450..1073623
FT	core_gene	1077857..1078933
FT	core_gene	1078930..1079808
FT	core_gene	1079818..1080786
FT	core_gene	1081601..1081924
FT	core_gene	1082308..1083048
FT	core_gene	1083429..1084487
FT	core_gene	1084487..1086889
FT	core_gene	1087192..1088130
FT	core_gene	1088772..1089293
FT	core_gene	1089366..1091078
FT	core_gene	1091088..1093436
FT	core_gene	1093609..1093923
FT	core_gene	1094247..1096028
FT	core_gene	1098784..1099599
FT	core_gene	1099835..1100635
FT	core_gene	1100647..1101234
FT	core_gene	1114811..1115812
FT	core_gene	1115832..1116767
FT	core_gene	1116938..1118494
FT	core_gene	1122082..1122768
FT	core_gene	1122874..1123314
FT	core_gene	1123509..1125122
FT	core_gene	1125713..1126648
FT	core_gene	1126662..1127063
FT	core_gene	1127044..1129278
FT	core_gene	1129570..1130535
FT	core_gene	1130537..1131886
FT	core_gene	1133327..1134733
FT	core_gene	1134766..1135938
FT	core_gene	1136198..1136989
FT	core_gene	1137013..1137681
FT	core_gene	1137678..1138241
FT	core_gene	1138253..1138543
FT	core_gene	1138626..1139432
FT	core_gene	1139456..1140073
FT	core_gene	1140294..1143047
FT	core_gene	1143338..1143955
FT	core_gene	1145030..1145521
FT	core_gene	1145521..1146438
FT	core_gene	1146838..1147365
FT	core_gene	1147583..1148890
FT	core_gene	1148918..1149799
FT	core_gene	1149814..1151091
FT	core_gene	1151093..1152193
FT	core_gene	1152186..1155359
FT	core_gene	1155469..1156161
FT	core_gene	1156161..1156772
FT	core_gene	1157451..1157852
FT	core_gene	1158115..1159812
FT	core_gene	1160087..1160710
FT	core_gene	1161144..1162343
FT	core_gene	1166875..1167363
FT	core_gene	1167356..1168291
FT	core_gene	1168288..1169595
FT	core_gene	1169598..1170692
FT	core_gene	1170699..1171442
FT	core_gene	1171439..1173433
FT	core_gene	1174536..1175180
FT	core_gene	1175187..1175828
FT	core_gene	1176188..1176376
FT	core_gene	1176819..1177193
FT	core_gene	1177208..1178854
FT	core_gene	1179044..1181104
FT	core_gene	1181322..1181879
FT	core_gene	1181884..1182870
FT	core_gene	1182863..1183789
FT	core_gene	1183782..1184516
FT	core_gene	1185015..1185248
FT	core_gene	1185364..1186095
FT	core_gene	1186242..1189808
FT	core_gene	1191403..1192770
FT	core_gene	1193668..1194171
FT	core_gene	1194171..1194908
FT	core_gene	1195011..1195361
FT	core_gene	1195602..1198208
FT	core_gene	1198609..1199493
FT	core_gene	1199477..1200244
FT	core_gene	1200353..1201519
FT	core_gene	1201541..1202449
FT	core_gene	1206285..1208360
FT	core_gene	1210240..1211136
FT	core_gene	1211133..1211678
FT	core_gene	1211744..1213147
FT	core_gene	1213172..1213945
FT	core_gene	1214287..1215054
FT	core_gene	1215236..1216117
FT	core_gene	1216254..1216976
FT	core_gene	1216995..1217549
FT	core_gene	1217922..1218692
FT	core_gene	1218699..1219481
FT	core_gene	1219693..1220979
FT	core_gene	1220999..1222702
FT	core_gene	1222960..1227276
FT	core_gene	1227564..1228031
FT	core_gene	1228052..1229227
FT	core_gene	1229851..1231968
FT	core_gene	1232354..1232704
FT	core_gene	1232873..1233790
FT	core_gene	1233805..1234776
FT	core_gene	1235530..1237626
FT	core_gene	1237862..1239535
FT	core_gene	1239792..1242161
FT	core_gene	1242166..1242879
FT	core_gene	1244175..1245461
FT	core_gene	1245461..1246165
FT	core_gene	1246270..1247097
FT	core_gene	1247116..1247508
FT	core_gene	1247542..1248120
FT	core_gene	1248345..1249496
FT	core_gene	1249661..1250704
FT	core_gene	1251058..1252617
FT	core_gene	1254751..1255548
FT	core_gene	1255688..1257448
FT	core_gene	1257449..1258315
FT	core_gene	1258409..1258702
FT	core_gene	1258836..1260380
FT	core_gene	1260773..1261264
FT	core_gene	1261567..1264185
FT	core_gene	1264198..1266207
FT	core_gene	1266222..1266755
FT	core_gene	1268167..1269663
FT	core_gene	1269821..1271494
FT	core_gene	1272576..1273511
FT	core_gene	1274569..1275807
FT	core_gene	1277308..1277676
FT	core_gene	1277695..1279035
FT	core_gene	1300162..1300746
FT	core_gene	1300800..1302182
FT	core_gene	1302373..1303653
FT	core_gene	1303659..1304720
FT	core_gene	1304722..1305636
FT	core_gene	1307359..1308813
FT	core_gene	1309017..1310534
FT	core_gene	1311654..1312631
FT	core_gene	1312806..1313669
FT	core_gene	1315543..1317531
FT	core_gene	1317764..1318051
FT	core_gene	1323046..1323408
FT	core_gene	1323612..1325258
FT	core_gene	1326093..1328798
FT	core_gene	1331314..1331610
FT	core_gene	1332799..1334790
FT	core_gene	1334790..1337192
FT	core_gene	1340388..1341596
FT	core_gene	1345448..1346431
FT	core_gene	1346852..1348114
FT	core_gene	1348251..1349342
FT	core_gene	1349507..1350538
FT	core_gene	1353005..1354003
FT	core_gene	1355412..1356626
FT	core_gene	1357669..1358931
FT	core_gene	1358950..1360209
FT	core_gene	1381538..1383352
FT	core_gene	1383495..1384136
FT	core_gene	1384143..1384994
FT	core_gene	1385041..1385958
FT	core_gene	1385960..1386886
FT	core_gene	1387077..1388060
FT	core_gene	1388373..1389275
FT	core_gene	1389422..1391023
FT	core_gene	1391883..1393088
FT	core_gene	1393152..1394141
FT	core_gene	1395776..1396495
FT	core_gene	1396638..1397789
FT	core_gene	1397794..1398879
FT	core_gene	1398869..1400134
FT	core_gene	1402109..1402732
FT	core_gene	1402764..1403900
FT	core_gene	1403973..1405316
FT	core_gene	1407440..1408231
FT	core_gene	1408412..1408615
FT	core_gene	1410033..1411301
FT	core_gene	1411315..1414113
FT	core_gene	1414638..1415993
FT	core_gene	1415990..1416649
FT	core_gene	1418068..1419138
FT	core_gene	1419150..1419659
FT	core_gene	1421735..1421956
FT	core_gene	1421956..1422456
FT	core_gene	1422889..1423422
FT	core_gene	1423508..1424347
FT	core_gene	1425041..1425997
FT	core_gene	1426421..1426858
FT	core_gene	1426874..1427998
FT	core_gene	1428036..1428287
FT	core_gene	1428738..1429442
FT	core_gene	1434587..1462153
FT	core_gene	1464098..1465420
FT	core_gene	1468178..1469056
FT	core_gene	1474785..1475930
FT	core_gene	1476939..1477502
FT	core_gene	1477495..1477896
FT	core_gene	1478384..1479010
FT	core_gene	1479007..1481190
FT	core_gene	1482054..1482713
FT	core_gene	1482703..1483389
FT	core_gene	1483717..1485009
FT	core_gene	1485331..1488024
FT	core_gene	1488048..1489019
FT	core_gene	1489006..1490208
FT	core_gene	1490213..1491355
FT	core_gene	1492247..1492945
FT	core_gene	1493576..1494163
FT	core_gene	1494165..1495409
FT	core_gene	1495416..1496714
FT	core_gene	1497814..1498980
FT	core_gene	1499777..1500226
FT	core_gene	1500318..1501277
FT	core_gene	1501279..1502004
FT	core_gene	1503010..1503282
FT	core_gene	1503453..1504451
FT	core_gene	1504468..1505778
FT	core_gene	1506000..1507175
FT	core_gene	1507887..1508546
FT	core_gene	1508623..1509591
FT	core_gene	1509724..1510692
FT	core_gene	1511095..1512546
FT	core_gene	1512699..1514078
FT	core_gene	1514068..1515021
FT	core_gene	1571684..1573435
FT	core_gene	1573416..1574141
FT	core_gene	1574274..1575011
FT	core_gene	1575004..1575546
FT	core_gene	1575539..1576294
FT	core_gene	1576362..1576868
FT	core_gene	1576946..1577833
FT	core_gene	1577882..1578331
FT	core_gene	1579060..1579968
FT	core_gene	1580448..1581203
FT	core_gene	1581345..1582160
FT	core_gene	1582263..1583183
FT	core_gene	1583496..1584980
FT	core_gene	1585210..1586076
FT	core_gene	1586158..1587807
FT	core_gene	1587823..1588842
FT	core_gene	1589036..1589407
FT	core_gene	1589626..1591032
FT	core_gene	1592802..1593782
FT	core_gene	1593796..1594233
FT	core_gene	1594584..1595858
FT	core_gene	1595871..1596854
FT	core_gene	1596854..1597846
FT	core_gene	1597862..1599283
FT	core_gene	1599434..1601113
FT	core_gene	1601129..1601581
FT	core_gene	1602871..1603101
FT	core_gene	1603094..1604431
FT	core_gene	1604897..1605259
FT	core_gene	1606629..1607093
FT	core_gene	1607567..1608124
FT	core_gene	1608150..1609211
FT	core_gene	1610193..1611023
FT	core_gene	1611181..1611567
FT	core_gene	1613397..1614743
FT	core_gene	1614763..1615854
