EMRSA15	EMRSA15	1305	2832299	2510578	2509274	90.728	minus	100
EMRSA15	EMRSA15	1305	2832299	2632641	2631420	90.728	minus	100
EMRSA15	EMRSA15	2010	2832299	580572	582529	80.746	plus	100
EMRSA15	EMRSA15	2010	2832299	585066	587051	80.746	plus	100
EMRSA15	EMRSA15	1615	2832299	1552168	1553739	85.201	plus	100
EMRSA15	EMRSA15	1615	2832299	2069272	2070868	85.201	plus	100
EMRSA15	EMRSA15	998	2832299	1875962	1874968	97.295	minus	100
EMRSA15	EMRSA15	998	2832299	2510233	2509237	97.295	minus	100
EMRSA15	EMRSA15	1033	2832299	1852862	1853863	95.257	plus	100
EMRSA15	EMRSA15	1033	2832299	2509539	2510570	95.257	plus	100
EMRSA15	EMRSA15	1671	2832299	588812	590372	81.209	plus	100
EMRSA15	EMRSA15	960	2832299	1874968	1875925	94.271	plus	100
EMRSA15	EMRSA15	960	2832299	2631705	2632641	94.271	plus	100
EMRSA15	EMRSA15	1580	2832299	44657	43081	81.076	minus	100
EMRSA15	EMRSA15	1580	2832299	1876623	1875049	81.076	minus	100
EMRSA15	EMRSA15	1379	2832299	584857	586224	82.814	plus	100
EMRSA15	EMRSA15	1464	2832299	580562	582025	80.260	plus	100
EMRSA15	EMRSA15	811	2832299	1875816	1876624	97.781	plus	100
EMRSA15	EMRSA15	811	2832299	2007148	2007958	97.781	plus	100
EMRSA15	EMRSA15	1464	2832299	589017	590372	79.781	plus	100
EMRSA15	EMRSA15	819	2832299	1253664	1252848	96.581	minus	100
EMRSA15	EMRSA15	819	2832299	2007966	2007148	96.581	minus	100
EMRSA15	EMRSA15	748	2832299	138046	137299	99.733	minus	100
EMRSA15	EMRSA15	748	2832299	2701419	2700672	99.733	minus	100
EMRSA15	EMRSA15	752	2832299	137297	138047	99.468	plus	100
EMRSA15	EMRSA15	752	2832299	938057	938808	99.468	plus	100
EMRSA15	EMRSA15	745	2832299	938807	938063	99.732	minus	100
EMRSA15	EMRSA15	745	2832299	2701415	2700672	99.732	minus	100
EMRSA15	EMRSA15	749	2832299	2700672	2701419	98.398	plus	100
EMRSA15	EMRSA15	749	2832299	2825592	2826340	98.398	plus	100
EMRSA15	EMRSA15	753	2832299	938807	938055	98.141	minus	100
EMRSA15	EMRSA15	753	2832299	2826342	2825592	98.141	minus	100
EMRSA15	EMRSA15	751	2832299	138046	137297	98.269	minus	100
EMRSA15	EMRSA15	751	2832299	2826340	2825592	98.269	minus	100
EMRSA15	EMRSA15	1032	2832299	1853859	1852857	86.531	minus	100
EMRSA15	EMRSA15	1032	2832299	2632379	2631432	86.531	minus	100
EMRSA15	EMRSA15	749	2832299	137298	138045	97.463	plus	100
EMRSA15	EMRSA15	749	2832299	141421	142155	97.463	plus	100
EMRSA15	EMRSA15	748	2832299	142155	141422	97.460	minus	100
EMRSA15	EMRSA15	748	2832299	2701419	2700673	97.460	minus	100
EMRSA15	EMRSA15	751	2832299	141421	142155	97.204	plus	100
EMRSA15	EMRSA15	751	2832299	938056	938806	97.204	plus	100
EMRSA15	EMRSA15	749	2832299	142155	141421	95.995	minus	100
EMRSA15	EMRSA15	749	2832299	2826341	2825593	95.995	minus	100
EMRSA15	EMRSA15	1100	2832299	1517712	1518793	83.818	plus	100
EMRSA15	EMRSA15	1100	2832299	1518852	1519937	83.818	plus	100
EMRSA15	EMRSA15	689	2832299	129015	128328	96.807	minus	100
EMRSA15	EMRSA15	689	2832299	2217744	2217059	96.807	minus	100
EMRSA15	EMRSA15	1242	2832299	43066	44304	80.435	plus	100
EMRSA15	EMRSA15	1242	2832299	1252842	1254078	80.435	plus	100
EMRSA15	EMRSA15	712	2832299	2510464	2509753	94.803	minus	100
EMRSA15	EMRSA15	712	2832299	2620010	2619302	94.803	minus	100
EMRSA15	EMRSA15	1027	2832299	2571260	2572282	84.129	plus	100
EMRSA15	EMRSA15	1027	2832299	2575498	2576521	84.129	plus	100
EMRSA15	EMRSA15	713	2832299	1853759	1853048	94.250	minus	100
EMRSA15	EMRSA15	713	2832299	2620010	2619302	94.250	minus	100
EMRSA15	EMRSA15	650	2832299	2407740	2408388	96.615	plus	100
EMRSA15	EMRSA15	650	2832299	2407800	2408448	96.615	plus	100
EMRSA15	EMRSA15	675	2832299	1853508	1852862	94.222	minus	100
EMRSA15	EMRSA15	675	2832299	1875662	1874988	94.222	minus	100
EMRSA15	EMRSA15	612	2832299	2585866	2586477	98.203	plus	100
EMRSA15	EMRSA15	612	2832299	2586251	2586861	98.203	plus	100
EMRSA15	EMRSA15	821	2832299	2229350	2228539	88.551	minus	100
EMRSA15	EMRSA15	821	2832299	2570032	2569212	88.551	minus	100
EMRSA15	EMRSA15	821	2832299	2136681	2137501	88.307	plus	100
EMRSA15	EMRSA15	821	2832299	2228539	2229350	88.307	plus	100
EMRSA15	EMRSA15	562	2832299	938611	938050	99.288	minus	100
EMRSA15	EMRSA15	562	2832299	1945141	1944582	99.288	minus	100
EMRSA15	EMRSA15	553	2832299	1944582	1945134	99.819	plus	100
EMRSA15	EMRSA15	553	2832299	2700867	2701419	99.819	plus	100
EMRSA15	EMRSA15	555	2832299	137851	137297	99.640	minus	100
EMRSA15	EMRSA15	555	2832299	1945136	1944582	99.640	minus	100
EMRSA15	EMRSA15	565	2832299	2810153	2810717	98.230	plus	100
EMRSA15	EMRSA15	565	2832299	2810714	2811278	98.230	plus	100
EMRSA15	EMRSA15	681	2832299	1895388	1894737	91.043	minus	100
EMRSA15	EMRSA15	681	2832299	1895388	1894737	91.043	minus	100
EMRSA15	EMRSA15	681	2832299	1895388	1894737	91.043	minus	100
EMRSA15	EMRSA15	681	2832299	1902904	1902224	91.043	minus	100
EMRSA15	EMRSA15	681	2832299	1944054	1943374	91.043	minus	100
EMRSA15	EMRSA15	681	2832299	2072331	2071651	91.043	minus	100
EMRSA15	EMRSA15	558	2832299	1944582	1945139	98.208	plus	100
EMRSA15	EMRSA15	558	2832299	2825788	2826343	98.208	plus	100
EMRSA15	EMRSA15	564	2832299	1253518	1254078	97.872	plus	100
EMRSA15	EMRSA15	564	2832299	2509237	2509800	97.872	plus	100
EMRSA15	EMRSA15	1667	2832299	429387	431018	73.125	plus	100
EMRSA15	EMRSA15	1667	2832299	431057	432703	73.125	plus	100
EMRSA15	EMRSA15	823	2832299	2574519	2575329	85.176	plus	100
EMRSA15	EMRSA15	823	2832299	2575550	2576372	85.176	plus	100
EMRSA15	EMRSA15	947	2832299	2571188	2572133	82.049	plus	100
EMRSA15	EMRSA15	947	2832299	2574395	2575329	82.049	plus	100
EMRSA15	EMRSA15	558	2832299	2120201	2120758	97.133	plus	100
EMRSA15	EMRSA15	558	2832299	2631424	2631981	97.133	plus	100
EMRSA15	EMRSA15	590	2832299	2407740	2408328	95.254	plus	100
EMRSA15	EMRSA15	590	2832299	2407860	2408448	95.254	plus	100
EMRSA15	EMRSA15	705	2832299	585812	586516	89.078	plus	100
EMRSA15	EMRSA15	557	2832299	141960	141418	96.409	minus	100
EMRSA15	EMRSA15	557	2832299	1945138	1944582	96.409	minus	100
EMRSA15	EMRSA15	534	2832299	935770	936303	97.753	plus	100
EMRSA15	EMRSA15	534	2832299	2007432	2007965	97.753	plus	100
EMRSA15	EMRSA15	538	2832299	1876087	1876624	97.212	plus	100
EMRSA15	EMRSA15	538	2832299	2632631	2633168	97.212	plus	100
EMRSA15	EMRSA15	546	2832299	2007421	2007966	96.520	plus	100
EMRSA15	EMRSA15	546	2832299	2632631	2633176	96.520	plus	100
EMRSA15	EMRSA15	527	2832299	935770	936296	97.533	plus	100
EMRSA15	EMRSA15	527	2832299	1876098	1876624	97.533	plus	100
EMRSA15	EMRSA15	550	2832299	1253393	1252844	95.455	minus	100
EMRSA15	EMRSA15	550	2832299	2633180	2632631	95.455	minus	100
EMRSA15	EMRSA15	534	2832299	935770	936303	96.255	plus	100
EMRSA15	EMRSA15	534	2832299	2632642	2633175	96.255	plus	100
EMRSA15	EMRSA15	792	2832299	84315	85104	84.722	plus	100
EMRSA15	EMRSA15	792	2832299	85150	85939	84.722	plus	100
EMRSA15	EMRSA15	1553	2832299	1112052	1113589	72.891	plus	100
EMRSA15	EMRSA15	1553	2832299	1112887	1114387	72.891	plus	100
EMRSA15	EMRSA15	541	2832299	936310	935770	95.564	minus	100
EMRSA15	EMRSA15	541	2832299	1253382	1252843	95.564	minus	100
EMRSA15	EMRSA15	526	2832299	1254078	1253555	96.388	minus	100
EMRSA15	EMRSA15	526	2832299	2632641	2632117	96.388	minus	100
EMRSA15	EMRSA15	1570	2832299	97902	96347	72.675	minus	100
EMRSA15	EMRSA15	1570	2832299	2444916	2443352	72.675	minus	100
EMRSA15	EMRSA15	839	2832299	824735	825555	82.241	plus	100
EMRSA15	EMRSA15	486	2832299	1287289	1286805	98.765	minus	100
EMRSA15	EMRSA15	486	2832299	1867128	1866643	98.765	minus	100
EMRSA15	EMRSA15	530	2832299	2407740	2408268	95.472	plus	100
EMRSA15	EMRSA15	530	2832299	2407920	2408448	95.472	plus	100
EMRSA15	EMRSA15	857	2832299	824627	825465	80.980	plus	100
EMRSA15	EMRSA15	811	2832299	43888	43081	83.231	minus	100
EMRSA15	EMRSA15	811	2832299	2007957	2007149	83.231	minus	100
EMRSA15	EMRSA15	620	2832299	2120760	2120201	88.548	minus	100
EMRSA15	EMRSA15	620	2832299	2510574	2509955	88.548	minus	100
EMRSA15	EMRSA15	917	2832299	43741	44657	79.389	plus	100
EMRSA15	EMRSA15	917	2832299	2509237	2510153	79.389	plus	100
EMRSA15	EMRSA15	2619	2832299	1444163	1446749	67.545	plus	100
EMRSA15	EMRSA15	2619	2832299	1448699	1451286	67.545	plus	100
EMRSA15	EMRSA15	710	2832299	2619302	2620010	83.803	plus	100
EMRSA15	EMRSA15	710	2832299	2631533	2632164	83.803	plus	100
EMRSA15	EMRSA15	484	2832299	1432256	1432739	96.488	plus	100
EMRSA15	EMRSA15	484	2832299	1432487	1432970	96.488	plus	100
EMRSA15	EMRSA15	616	2832299	1853863	1853250	87.825	minus	100
EMRSA15	EMRSA15	616	2832299	2120760	2120205	87.825	minus	100
EMRSA15	EMRSA15	466	2832299	935310	935775	96.781	plus	100
EMRSA15	EMRSA15	466	2832299	2619130	2619595	96.781	plus	100
EMRSA15	EMRSA15	787	2832299	824807	825557	80.686	plus	100
EMRSA15	EMRSA15	761	2832299	2737370	2738116	81.735	plus	100
EMRSA15	EMRSA15	761	2832299	2737484	2738200	81.735	plus	100
EMRSA15	EMRSA15	470	2832299	2407740	2408208	95.319	plus	100
EMRSA15	EMRSA15	470	2832299	2407980	2408448	95.319	plus	100
EMRSA15	EMRSA15	645	2832299	2575550	2576194	85.116	plus	100
EMRSA15	EMRSA15	645	2832299	2576434	2577069	85.116	plus	100
EMRSA15	EMRSA15	705	2832299	98757	99449	83.404	plus	100
EMRSA15	EMRSA15	705	2832299	98934	99632	83.404	plus	100
EMRSA15	EMRSA15	482	2832299	1874968	1875449	93.568	plus	100
EMRSA15	EMRSA15	482	2832299	2619532	2620010	93.568	plus	100
EMRSA15	EMRSA15	805	2832299	824627	825413	78.882	plus	100
EMRSA15	EMRSA15	878	2832299	44657	43780	77.677	minus	100
EMRSA15	EMRSA15	878	2832299	2632639	2631785	77.677	minus	100
EMRSA15	EMRSA15	1265	2832299	2040656	2041902	72.885	plus	100
EMRSA15	EMRSA15	1265	2832299	2040970	2042229	72.885	plus	100
EMRSA15	EMRSA15	1312	2832299	90926	89629	72.561	minus	100
EMRSA15	EMRSA15	1312	2832299	1463906	1462609	72.561	minus	100
EMRSA15	EMRSA15	2317	2832299	429367	431609	68.192	plus	100
EMRSA15	EMRSA15	2317	2832299	430198	432448	68.192	plus	100
EMRSA15	EMRSA15	664	2832299	825376	824719	82.982	minus	100
EMRSA15	EMRSA15	664	2832299	2738033	2737370	82.982	minus	100
EMRSA15	EMRSA15	666	2832299	825502	824843	82.733	minus	100
EMRSA15	EMRSA15	666	2832299	2738035	2737370	82.733	minus	100
EMRSA15	EMRSA15	580	2832299	1516750	1517326	86.207	plus	100
EMRSA15	EMRSA15	580	2832299	1570808	1571384	86.207	plus	100
EMRSA15	EMRSA15	666	2832299	825538	824897	81.982	minus	100
EMRSA15	EMRSA15	567	2832299	581803	581237	86.243	minus	100
EMRSA15	EMRSA15	666	2832299	825412	824753	82.282	minus	100
EMRSA15	EMRSA15	666	2832299	2738035	2737370	82.282	minus	100
EMRSA15	EMRSA15	573	2832299	581803	581237	85.864	minus	100
EMRSA15	EMRSA15	573	2832299	2737957	2737385	85.864	minus	100
EMRSA15	EMRSA15	665	2832299	825447	824789	82.256	minus	100
EMRSA15	EMRSA15	665	2832299	825465	824807	82.256	minus	100
EMRSA15	EMRSA15	665	2832299	2738035	2737371	82.256	minus	100
EMRSA15	EMRSA15	665	2832299	2738035	2737371	82.256	minus	100
EMRSA15	EMRSA15	582	2832299	586297	585722	85.223	minus	100
EMRSA15	EMRSA15	585	2832299	586296	585724	85.128	minus	100
EMRSA15	EMRSA15	582	2832299	2737954	2737385	85.223	minus	100
EMRSA15	EMRSA15	585	2832299	2737988	2737404	85.128	minus	100
EMRSA15	EMRSA15	547	2832299	581785	581239	86.837	minus	100
EMRSA15	EMRSA15	547	2832299	2737973	2737427	86.837	minus	100
EMRSA15	EMRSA15	666	2832299	2738035	2737370	81.982	minus	100
EMRSA15	EMRSA15	639	2832299	825557	824925	82.786	minus	100
EMRSA15	EMRSA15	639	2832299	2738043	2737405	82.786	minus	100
EMRSA15	EMRSA15	410	2832299	2407740	2408149	95.610	plus	100
EMRSA15	EMRSA15	410	2832299	2408040	2408448	95.610	plus	100
EMRSA15	EMRSA15	555	2832299	581803	581249	86.126	minus	100
EMRSA15	EMRSA15	582	2832299	586297	585722	84.880	minus	100
EMRSA15	EMRSA15	555	2832299	2738035	2737481	86.126	minus	100
EMRSA15	EMRSA15	1006	2832299	1516500	1517497	74.950	plus	100
EMRSA15	EMRSA15	1006	2832299	1517863	1518859	74.950	plus	100
EMRSA15	EMRSA15	566	2832299	581802	581237	85.512	minus	100
EMRSA15	EMRSA15	566	2832299	2738029	2737464	85.512	minus	100
EMRSA15	EMRSA15	664	2832299	825340	824683	81.777	minus	100
EMRSA15	EMRSA15	664	2832299	2738033	2737370	81.777	minus	100
EMRSA15	EMRSA15	559	2832299	586276	585724	85.510	minus	100
EMRSA15	EMRSA15	842	2832299	1435059	1435894	77.672	plus	100
EMRSA15	EMRSA15	842	2832299	1435437	1436272	77.672	plus	100
EMRSA15	EMRSA15	559	2832299	2737916	2737370	85.510	minus	100
EMRSA15	EMRSA15	582	2832299	585722	586297	84.536	plus	100
EMRSA15	EMRSA15	582	2832299	824888	825469	84.536	plus	100
EMRSA15	EMRSA15	477	2832299	518717	518257	89.937	minus	100
EMRSA15	EMRSA15	566	2832299	581802	581237	85.159	minus	100
EMRSA15	EMRSA15	477	2832299	1947291	1946837	89.937	minus	100
EMRSA15	EMRSA15	566	2832299	2737993	2737428	85.159	minus	100
EMRSA15	EMRSA15	591	2832299	2738035	2737445	83.587	minus	100
EMRSA15	EMRSA15	600	2832299	585722	586297	83.167	plus	100
EMRSA15	EMRSA15	473	2832299	590152	589680	89.852	minus	100
EMRSA15	EMRSA15	580	2832299	824978	825557	84.310	plus	100
EMRSA15	EMRSA15	473	2832299	2737900	2737428	89.852	minus	100
EMRSA15	EMRSA15	582	2832299	581228	581803	84.192	plus	100
EMRSA15	EMRSA15	582	2832299	824942	825523	84.192	plus	100
EMRSA15	EMRSA15	1002	2832299	1517705	1518689	75.050	plus	100
EMRSA15	EMRSA15	1002	2832299	1570399	1571384	75.050	plus	100
EMRSA15	EMRSA15	567	2832299	581782	581228	84.656	minus	100
EMRSA15	EMRSA15	403	2832299	696676	697078	94.789	plus	100
EMRSA15	EMRSA15	403	2832299	696745	697147	94.789	plus	100
EMRSA15	EMRSA15	567	2832299	2737936	2737370	84.656	minus	100
EMRSA15	EMRSA15	582	2832299	581228	581803	84.021	plus	100
EMRSA15	EMRSA15	582	2832299	824888	825469	84.021	plus	100
EMRSA15	EMRSA15	498	2832299	318469	318966	87.952	plus	100
EMRSA15	EMRSA15	498	2832299	318980	319477	87.952	plus	100
EMRSA15	EMRSA15	472	2832299	590153	589682	89.407	minus	100
EMRSA15	EMRSA15	472	2832299	2737988	2737517	89.407	minus	100
EMRSA15	EMRSA15	581	2832299	585722	586296	83.821	plus	100
EMRSA15	EMRSA15	536	2832299	586296	585767	85.821	minus	100
EMRSA15	EMRSA15	672	2832299	825304	824639	80.506	minus	100
EMRSA15	EMRSA15	672	2832299	2738041	2737370	80.506	minus	100
EMRSA15	EMRSA15	567	2832299	581237	581803	84.303	plus	100
EMRSA15	EMRSA15	567	2832299	824975	825541	84.303	plus	100
EMRSA15	EMRSA15	1566	2832299	85933	84428	69.285	minus	100
EMRSA15	EMRSA15	1001	2832299	1518852	1519829	74.625	plus	100
EMRSA15	EMRSA15	1001	2832299	1570406	1571384	74.625	plus	100
EMRSA15	EMRSA15	1566	2832299	2577068	2575523	69.285	minus	100
EMRSA15	EMRSA15	582	2832299	585722	586297	83.333	plus	100
EMRSA15	EMRSA15	376	2832299	518225	517850	96.543	minus	100
EMRSA15	EMRSA15	376	2832299	1947754	1947381	96.543	minus	100
EMRSA15	EMRSA15	1912	2832299	189720	191560	67.469	plus	100
EMRSA15	EMRSA15	567	2832299	581237	581803	83.774	plus	100
EMRSA15	EMRSA15	567	2832299	581237	581803	83.774	plus	100
EMRSA15	EMRSA15	567	2832299	824867	825433	83.774	plus	100
EMRSA15	EMRSA15	567	2832299	824921	825487	83.774	plus	100
EMRSA15	EMRSA15	1912	2832299	2633462	2635329	67.469	plus	100
EMRSA15	EMRSA15	553	2832299	825557	825005	84.087	minus	100
EMRSA15	EMRSA15	553	2832299	2738035	2737483	84.087	minus	100
EMRSA15	EMRSA15	574	2832299	585722	586295	83.101	plus	100
EMRSA15	EMRSA15	567	2832299	581237	581803	83.422	plus	100
EMRSA15	EMRSA15	567	2832299	824813	825379	83.422	plus	100
EMRSA15	EMRSA15	451	2832299	581366	581810	89.357	plus	100
EMRSA15	EMRSA15	451	2832299	585722	586172	89.357	plus	100
EMRSA15	EMRSA15	843	2832299	2372056	2371223	75.919	minus	100
EMRSA15	EMRSA15	843	2832299	2668120	2667330	75.919	minus	100
EMRSA15	EMRSA15	548	2832299	581236	581783	84.124	plus	100
EMRSA15	EMRSA15	548	2832299	825010	825557	84.124	plus	100
EMRSA15	EMRSA15	369	2832299	479493	479861	95.935	plus	100
